platform,text,user_id,total_interactions_count,statistics,username,statuses_count,followers_count,friends_count,favourites_count,media_count,user_created_at,user_description,conversation_id_str,created_at,profile_url,post_url,location,sentiment,sentiment_target,sentiment_reason,emotion,country,country_reason,country_code,country_geo,account_type,account_type_reason,media_url,error
weibo,"                   知念英和（@chinen_hidekazu）ひでカレ お渡し会 in HMVエソラ池袋お越し下さった皆様、ありがとうございました！☀️みんなから沢山のパワーを頂けました！干し芋の情報も…🤭🍠カレンダーを見て、遠く離れていても僕の存在を近くに感じてくれたら嬉しいです。またみんなと会えますように！#365にちねん 收起d
            ",,22,"{'repost_count': 2, 'comment_count': 0, 'like_count': 20, 'posting_tool': '微博网页版', 'user_authentication': '普通用户', 'id': 5289572455941314, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx2.sinaimg.cn/large/006Xywk2gy1icck42a1k4j316o1kw4qp.jpg', 'retweet_url': ''}",新世界的白兔糖,,,,,,,🌸 Life is about creating yourself🌸,,2026-04-19 16:23,https://tvax2.sinaimg.cn/crop.0.0.960.960.180/006Xywk2ly8h4iecw9pewj30qo0qogpi.jpg,https://weibo.com/6376828218/QBAbHoVBE,,irrelevant,高市早苗及其政治立场,"The post is a thank you message from a music artist event, with no mention or implication of 高市早苗 or her political stance.",irrelevant,,,,,,,"https://wx2.sinaimg.cn/large/006Xywk2gy1icck42a1k4j316o1kw4qp.jpg,https://wx3.sinaimg.cn/large/006Xywk2gy1icck444cohj316o1kw7wh.jpg",no
weibo,"                   [骨架更新！]26年5月 PB限定 HG 高达巴巴托斯 适应型Gundam Barbatos ADAPT HG 1/144 ガンダムバルバトスアダプト￥2,420(税込)￼獲得ポイント 24P予約受付開始 2026年2月5日(木) 12時発送日 2026年5月発送予定ショップ名 ホビーオンラインショップ商品詳細関連カテゴリ---------------------鉄 の 華 、 再 燃 ――---------------------　　『機動戦士ガンダム 鉄血のオルフェンズ』　10周年記念新作短編「幕間の禊」より、「ガンダム・バルバトスアダプト」がHGシリーズで初立体化！特徴的な外観を新規パーツを交えて再現。テイワズから支給された大小の太刀２種が付属。ガンダム・フレームの一部をアップデートし、可動域を大きく向上させた豪華仕様。●　「ガンダム・バルバトスルプス」に繋がる機体が初立体化エドモントンでの戦いで損傷した「ガンダム・バルバトス」を鉄華団のメカニックたちが可能な限り補修した「ガンダム・バルバトスアダプト」を新規造形を交えて再現。外装は完全新規造形となり、劇中のマッシブな外観を再現。腰部スラスターユニットは可動。両端のアタッチメントに大小の太刀を装着。●　付属武装の大小の太刀は新規造形で立体化！●　新たなるガンダム・フレームパーツガンダム・フレームの一部にアップデートパーツを採用し、更なる可動域を付与。劇中のアグレッシブなポージングをより大胆に再現可能。・首部頸椎上部を複数軸にすることで頭部を更に上に向けることが可能。　・肩部肩部パーツを新規造形で同梱。腕の内旋運動の干渉を軽減。　・胴体部肩部を大幅に更新。肩を前に出す運動や肩を上げるポージングを強化。腹部パーツにも更新がかかり、上半身の捻転運動を実現。・腰部・股関節股関節にスイング機構を導入。より自然な蹴りのポーズや膝立ちが可能。・ポリキャップレスパーツ関節部に採用されていた一部ポリキャップパーツをKPS化したパーツを同梱。各関節が強化され、より安定したポージングが可能に。※新規ガンダム・フレームを他のキットに使用する場合は、未組み立て状態のキットが必要です。※一部のガンダム・フレーム関連キットでは使用できない部位のパーツもございます。●　チーフメカアニメーター有澤 寛氏　描き下ろしパッケージ特別編集版『ウルズハント』＆新作短編「幕間の楔」上映記念ビジュアルで描かれたガンダム・バルバトスアダプトに新規の背景を加えた本商品オリジナルイラストを使用した特別パッケージでお届け！　　　　　付属武装 ： 太刀２種（大・小）　　　　　－－－－－－－－－－－－－－－－－－－－１／１４４スケール組み立て式プラモデル対象年齢：８才以上製品素材：ＰＳ・組み立てに接着剤は使用しません－－－－－－－－－－－－－－－－－－－－ 收起d
            ",,39,"{'repost_count': 11, 'comment_count': 8, 'like_count': 20, 'posting_tool': 'vivo X100s Pro', 'user_authentication': '金V', 'id': 5262873383143859, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx1.sinaimg.cn/large/0163119agy1i9zdrkfobfj20go09ht9w.jpg', 'retweet_url': ''}",红色的柯西伪装Ver,,,,,,,bilibilibi~,,2026-02-05 00:10,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/0163119aly8hvwe8v16fyj20u00u0wi4.jpg,https://weibo.com/23269786/QqnCGdbRp,,irrelevant,高市早苗及其政治立场,"The post is about a Gundam model release and related details, unrelated to 高市早苗 or her political stance.",irrelevant,,,,,,,"https://wx1.sinaimg.cn/large/0163119agy1i9zdrkfobfj20go09ht9w.jpg,https://wx1.sinaimg.cn/large/0163119agy1i9zdrkq0gbj20z00n4n07.jpg,https://wx1.sinaimg.cn/large/0163119agy1i9zdrl2owlj20m80pydkc.jpg,https://wx1.sinaimg.cn/large/0163119agy1i9zdrlhhpbj20m80yg44h.jpg,https://wx1.sinaimg.cn/large/0163119agy1i9zdrlwiydj20m80hswgx.jpg,https://wx3.sinaimg.cn/large/0163119agy1i9zdrmbjsuj20m80msadj.jpg,https://wx1.sinaimg.cn/large/0163119agy1i9zdrmwaxvj20m81foqc8.jpg,https://wx3.sinaimg.cn/large/0163119agy1i9zdrnpztgj20m80ncn13.jpg,https://wx2.sinaimg.cn/large/0163119agy1i9zdroj32sj20m80csta4.jpg",no
weibo,"                   #而我们那梦的幻想尽头# “请在你梦醒之前响彻你我的声音”忘れないでねわたしの声を，请不要忘记了 我的声音，画面越しでいいちゃんと愛して，哪怕隔着屏幕也好 请好好地爱着我，ヴァーチャルだって突き放さないで，请不要说这是虚拟 而甩开我，あなたの音にまだ溺れていたい，还想要再次 沉醉于你的声音，覚えていてねわたしの声を，请好好记住喔 我的声音，あなたがくれたこの身すべてを，记住你所给予的 这具身体的一切，あなたの初の音この声聴かせ，你的初次的声音 让我听听这声音，オトヒビカセ，令声音响起。 玻珠就这样被两个重男抓的ss的 收起d
            ",,21,"{'repost_count': 0, 'comment_count': 3, 'like_count': 18, 'posting_tool': 'iPhone 14', 'user_authentication': '普通用户', 'id': 5289182048030912, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx1.sinaimg.cn/large/006ewUIYgy1icbb66rrqsj30l90u0q83.jpg', 'retweet_url': ''}",实感睡眠50度,,,,,,,镇魂｜И любовь моя не растопит снег. 白夜灵魂,,2026-04-18 14:32,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/006ewUIYly8i10fr1npvej30u00u0q6b.jpg,https://weibo.com/5711510244/QBq20xHcQ,,irrelevant,高市早苗及其政治立场,"The post is a poetic message about voice and love, unrelated to 高市早苗 or her political stance.",irrelevant,,,,,,,https://wx1.sinaimg.cn/large/006ewUIYgy1icbb66rrqsj30l90u0q83.jpg,no
weibo,"                   【創刊40周年記念号の表紙はやっぱりめめ👀】FINEBOYSは1986年4月に誕生しました。この5月号で創刊40周年を迎えます。読者の皆さんには、本当に本当に本当に感謝しかありません(泣)!!これまでFINEBOYSを読んでくれていた皆さん、今、ずっと読んでるよ～という皆さん!!!!ありがとうございます!!!!!!そんな記念すべき号の表紙を飾るのは、やっぱり“うちのエース！”しかいないですよね⁉特別な号にふさわしく！FINEBOYSのロゴもゴールドに(わぉ！)、ゴールドの星⭐を散りばめるという(ひょえ～！)、周年号だからこそできる、超ど派手な演出です！そして僕らから皆さんへの感謝を、めめがにっこにこの笑顔で表現してくれています⭐たぶんですがw、この表紙を見たらw、めめもびっくりすると思いますけどねwwwwまさかこんなにキラッキラッになるとは想定外だと思うのでww「すっごい派手じゃん!(^^)!」って笑ってくれそうな気がします⭐どうか、今海外にいるめめにも、皆さんから感想を送ってくださいね!!!!表紙連動ページもスゴイことになっていますwww“あんなめめ”が見られるのは間違いなくうちだけだなぁwインタビューでの「Q.改めて雑誌としての『FINEBOYS』はどう見ている？」のアンサーは僕らも感動で号泣です……！読者の皆さんに愛される雑誌を目指した結果、モデルたちにも愛される雑誌になっていたことに僕らはとにかく感無量です……！めめはFINEBOYSを代表するエースモデル。そんなめめの愛のあるコメントは、ぜひとも皆さんに共有したい(泣)!!!!FINEBOYSはこの号で創刊40周年を迎えます。こんな記念すべき号に、今海外で撮影中のめめを迎え、特別なアニバーサリー号となりました。僕らにとっても保存版となる号を、どうかたくさんの方に手に取っていただきたいです！#星より笑顔キラキラのめめ
#周年号はうちのエース#アニバーサリーは目黒蓮
#やっぱりめめじゃないとね#めめのインタビューは愛しかない 收起d
            ",,18,"{'repost_count': 1, 'comment_count': 0, 'like_count': 17, 'posting_tool': None, 'user_authentication': '普通用户', 'id': 5284785460350753, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx4.sinaimg.cn/large/6f1d3becgy1ibxabxxlwcj20u01hcwia.jpg', 'retweet_url': ''}",今日宜吃面包,,,,,,,及时行乐 ⚠️个人博慎关，想发什么就发什么。关注前请先看清楚(善用搜索关键词)。 啰嗦梦话王🍞🥐🥖🥯🥪,,2026-04-06 11:21,https://tvax1.sinaimg.cn/crop.0.0.709.709.180/6f1d3becly8hjdj5yl45rj20jp0jpwfq.jpg,https://weibo.com/1864186860/QzzEK1tfj,,irrelevant,高市早苗及其政治立场,"The post celebrates a magazine anniversary and a celebrity cover, with no mention or implication of 高市早苗 or her political stance.",irrelevant,,,,,,,"https://wx4.sinaimg.cn/large/6f1d3becgy1ibxabxxlwcj20u01hcwia.jpg,https://wx2.sinaimg.cn/large/6f1d3becgy1ibxafnwx51j20u05vgx6p.jpg",no
weibo,                   后面的那个评论，跟鬼 子当年的行径有什么区别么？如果跟魔鬼一样，即使打败了魔鬼不还是魔鬼么？                 ,,31,"{'repost_count': 9, 'comment_count': 6, 'like_count': 16, 'posting_tool': 'HUAWEI P40 Pro 5G', 'user_authentication': '红V', 'id': 5237668989897928, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/4b150425ly1i7qz1tcmggj20wo0u0wiw.jpg', 'retweet_url': ''}",刘铁征1314,,,,,,,从业14年的资深心理咨询师。备用号“刘铁征1934”。,,2025-11-27 10:57,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/4b150425ly8gdlc27zgcrj20u00u0adj.jpg,https://weibo.com/1259668517/QfNWqFwU0,,irrelevant,高市早苗及其政治立场,The post contains a critical comment referencing historical events and uses strong language but does not mention or imply 高市早苗 or her political stance directly.,irrelevant,,,,,,,"https://wx3.sinaimg.cn/large/4b150425ly1i7qz1tcmggj20wo0u0wiw.jpg,https://wx3.sinaimg.cn/large/4b150425ly1i7qz1tmnu2j20r2094wf7.jpg",no
weibo,"                   坂卷有纱超话最近のあれこれを、幼少期オラオラ坂巻の写真とともに共有します🔥さて、友達がいないで有名な私ですが、最近になって大好きだなぁと思えるお友達が増えました。幸せです。宝物です。台湾でも、外でドライヤーされていたワンちゃん🐶と仲良くなることができました。たくさんの犬毛が舞っていましたが、毛一本一本とも友達になれた気がしました。うん、何を言っているのでしょうね^_^☺️とにかく！私はとっても幸せです。皆様も自分を大切に、1日1日過ごしてね☺️皆様の幸せを、心から、うーとーとー🫶#坂巻有紗
#最近の私 收起d
            ",,18,"{'repost_count': 2, 'comment_count': 0, 'like_count': 16, 'posting_tool': '坂卷有纱超话', 'user_authentication': '红V', 'id': 5267904292455903, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/87042ff4gy1iaffk0pjg1j20dc0hsmzm.jpg', 'retweet_url': ''}",jokerjoestar,,,,,,,搬运一些喜欢的 演员 模特的推特和INS。jojo厨特摄厨。坂道萌新。是一名话痨死肥宅，日常回fo同好，请多多指教。,,2026-02-18 21:21,https://tvax3.sinaimg.cn/crop.0.0.1000.1000.180/87042ff4ly8hxei5o4lnhj20rs0rs0vg.jpg,https://weibo.com/2265198580/Qsuv3aiTl,,irrelevant,高市早苗及其政治立场,"The post is a personal reflection about friendship and happiness, unrelated to 高市早苗 or her political stance.",irrelevant,,,,,,,"https://wx3.sinaimg.cn/large/87042ff4gy1iaffk0pjg1j20dc0hsmzm.jpg,https://wx3.sinaimg.cn/large/87042ff4gy1iaffk132qmj20u014042r.jpg,https://wx4.sinaimg.cn/large/87042ff4gy1iaffk22stxj20u01400vj.jpg,https://wx4.sinaimg.cn/large/87042ff4gy1iaffk2gqjuj20u0140768.jpg,https://wx2.sinaimg.cn/large/87042ff4gy1iaffk2xg64j20u0140mzc.jpg,https://wx1.sinaimg.cn/large/87042ff4gy1iaffk3i2t7j20u01400we.jpg",no
weibo,"                   朴志效超话🍊#朴志效笑眼甜酒# 🍊#朴志效# 260426▷日本官推更新TWICE <THIS IS FOR> WORLD TOUR IN JAPAN MUFG STADIUM（国立競技場）DAY2終了🏟️今日もONCEのみなさんの声、しっかり届いていました😊来られなかったONCEのみなさんの想いも、ちゃんと感じています✨みなさんの笑顔もステージからしっかり見えていましたし、週末を一緒に過ごしてくださって本当にありがとうございます🌸そして、4月28日は公演ファイナルです！またお会いできるのを楽しみにしていますね😆🎀THANK YOU ONCE💝—— —— —— —— —— ——ʲⁱʰʸᵒ 🦄【个人ins：_zyozyo】【近期补U】微博正文🎂【2026生日企划汇总】微博正文💛【2026生日应援汇总】微博正文💫【安利百科帖】微博正文💿【solo出道物料合集】微博正文🐈‍⬛【招新】微博正文 收起d
            ",,16,"{'repost_count': 0, 'comment_count': 0, 'like_count': 16, 'posting_tool': '朴志效超话', 'user_authentication': '红V', 'id': 5292099385693331, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/005JrSiggy1ickmauo6u0j335s23vhdu.jpg', 'retweet_url': ''}",朴志效_UnicornJihyo,,,,,,,百度朴志效吧 ♡▷S14.08.13,,2026-04-26 15:44,https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/005JrSigly8i9n8io82quj30u00u0gp2.jpg,https://weibo.com/5252242844/QCDVonT5V,,irrelevant,高市早苗及其政治立场,"The post is about a music tour and fan engagement, unrelated to 高市早苗 or her political stance.",irrelevant,,,,,,,"https://wx3.sinaimg.cn/large/005JrSiggy1ickmauo6u0j335s23vhdu.jpg,https://wx2.sinaimg.cn/large/005JrSiggy1ickmb8453sj335s23vkjm.jpg,https://wx1.sinaimg.cn/large/005JrSiggy1ickmbkn2fqj335s23vnpe.jpg,https://wx1.sinaimg.cn/large/005JrSiggy1ickmby8p8vj335s23vhdu.jpg,https://wx2.sinaimg.cn/large/005JrSigly1ickmhmw4xvj31mf13p7hh.jpg",no
weibo,"                   因为只有4人表示有兴趣读横光利一的新感觉派代表作《苍蝇》中日对译版，所以虽不再分享全文，但是为了回应这几位网友的热心，就分享2段。其中有一些对译文中一些词语的理解及翻译心得话讲解。先说说何谓新感觉派，其特点是反对自然主义写实，以主观直觉/瞬间感觉把握世界，将感觉客体化，创造“新现实”￼￼￼。它吸收未来派、立体派、表现主义、象征主义等，追求新奇文体、辞藻、象征、通感、蒙太奇￼￼￼。从这些特点看，就不难理解王家卫为何喜欢横光利一的小说了，我觉得他是被横光利一的新感觉派表现手法吸引了。1. 开篇第一段，定调苍蝇视角看众生日文真夏の宿場は空虚であった。ただ眼の大きな一疋の蠅だけは、薄暗い厩の隅の蜘蛛の巣にひっかかると、後肢で網を跳ねつつ暫くぶらぶらと揺れていた。中文盛夏的驿站空荡荡的。唯有一只大眼苍蝇，撞在昏暗马厩角落的蜘蛛网上，用后腿蹬着蛛网，悠悠晃荡了许久。看点开篇的“空虚”，从翻译的角度一下子没有想到译为空荡荡，因为中文的空虚通常描写心理层面的，而日语居然还有描写物理层面的空荡荡。「暫く（しばらく）」译成“许久”，可能有人也会觉得意外，因为大家通常反应的意思是“暂时、暂且”，but，它还有“许久、好久、一阵子”的意思，不少场合要翻译为“好久”“一阵子”，如：やあ、しばらく、お元気ですか（有一阵子没见了，您好吗？）。 K国人たちはしばらくその問題について考え、次の瞬間、全員が同時に叫んだ（K国人对这个问题考虑了一会儿，然后几个人同时叫起来）。再比如有人将某篇天声人语里的这句话“しばらく再開は無理と誰もが思った”译为“每个人都以为曲艺场暂时不会重新开放了。按照全文的语境，我改成：“谁都以为曲艺场将有一阵子不能重新开张了”。 所以这里译成“许久”是贴合原文语境的。那如何区分呢？日常动作短时间  译“暂且、稍等”；表示心境、等待、持续状态（尤其文学）时译“许久、好久”更自然。例如，暫く会っていない → 有一阵子没见了。暫く悩んだ → 苦恼了许久。这个“空荡荡”给人冷冷清清的感觉，从而定下全篇冷漠基调，以苍蝇为唯一观察者，这个我们都懂，至于蛛网、晃荡等细节，有专家说是用来铺垫生命的渺小与无措。我是愣没有看出来，只是觉得描写得很生动。2. 众生相刻画日文車中では、田舎紳士の饒舌が、既に周囲を親しくさせていた。ただ幼児だけは車柱に捕まって、野原の景色を珍しそうに見つめていた。中文车厢里，乡绅的滔滔不绝，已然让周遭显得熟络。唯有小男孩抓着车柱，新奇地凝望原野景色。看点我首先觉得，这个“周囲を親しくさせていた”译得好，尤其是親しく不太好翻，真的很难想到译成“热络”这个词，感觉妙不可言，开拓了我的翻译思路。车里有6个人，那个有钱人话很密，很贫，说个不停，尽显他了，由此车里显得很热闹，不过其他人没有回应，乡绅自顾自扯侃大山、孩童懵懂无知，所以专家说这种描写表示无人关注他人苦难与周遭危机，具象化现代社会的人性疏离，姑且听之，我是觉得车上众人各怀心事，有人火急火燎赶回家救孩子，有的人慌不择路私奔，哪有那份功夫搭理你。 收起d
            ",,19,"{'repost_count': 3, 'comment_count': 0, 'like_count': 16, 'posting_tool': 'iPhone 17 Pro Max', 'user_authentication': '黄V', 'id': 5273431333669718, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx1.sinaimg.cn/large/7d210214ly1iawv9yx51yj208x0cajrt.jpg', 'retweet_url': ''}",法律日语,,,,,,,"你三日不读书,别人就会觉得你语言无味,面目可憎。那就看我的微博吧，看一页等于读三天书。",,2026-03-06 03:24,https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/7d210214ly8iawy23govpj20u00u0gox.jpg,https://weibo.com/2099315220/QuOhDfoF0,,irrelevant,高市早苗及其政治立场,"The post discusses literary translation and analysis, with no mention or implication of 高市早苗 or her political stance.",irrelevant,,,,,,,"https://wx1.sinaimg.cn/large/7d210214ly1iawv9yx51yj208x0cajrt.jpg,https://wx1.sinaimg.cn/large/7d210214ly1iax2c2efotj20d60d6jvq.jpg",no
weibo,"                   ins&x更新あの決勝の舞台からまた1年。2を1に変えることができ、皇后杯を戴くことができました！小さい時からずっとずっと欲しかったこのタイトル。全日本チャンピオンになれて本当に嬉しいです。今年の全日本にかける思いは今までで1番強く、優勝して最高の景色を見たいと強く思っていました。3度目の正直を叶えることができたので、嬉しい気持ちです。ジュニアは4連覇✌️✌️支えてくださったすべての方々に感謝しています。ありがとうございます！最後に、会場や配信で応援してくださった皆様の声が、優勝へと導いてくださいました。いつも本当にありがとうございます！これからも悔いなく全力で頑張り続けます。写真提供：日本卓球協会@ sunpo_life 收起d
            ",,21,"{'repost_count': 3, 'comment_count': 2, 'like_count': 16, 'posting_tool': 'iPhone客户端', 'user_authentication': '普通用户', 'id': 5259412853491273, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx1.sinaimg.cn/large/008rwQaFgy1i9ocbtrw8ij30u00jz0ue.jpg', 'retweet_url': ''}",Liberty_0611,,,,,,,#entreat ｜养mi中💛mi全肯定&健康成长｜「悔いなく終わりたい」｜圈地自萌 只想发的｜关注需谨慎 先搜“拉黑”觉得没问题再，一条wb都没有的别关注,,2026-01-26 11:00,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008rwQaFly8i9e5sdfjcyj30u00u0402.jpg,https://weibo.com/7735850773/QoVBbeEeR,,irrelevant,高市早苗及其政治立场,"The post celebrates a sports championship and expresses gratitude, unrelated to 高市早苗 or her political stance.",irrelevant,,,,,,,"https://wx1.sinaimg.cn/large/008rwQaFgy1i9ocbtrw8ij30u00jz0ue.jpg,https://wx1.sinaimg.cn/large/008rwQaFgy1i9ocbve3ntj30u00jz75o.jpg,https://wx1.sinaimg.cn/large/008rwQaFgy1i9ocbvpizzj30u00jztar.jpg,https://wx3.sinaimg.cn/large/008rwQaFgy1i9ocbw1jxcj30u00jzjs8.jpg,https://wx1.sinaimg.cn/large/008rwQaFgy1i9ocbwdyrhj30u00jzta7.jpg,https://wx3.sinaimg.cn/large/008rwQaFgy1i9ocbwyg2qj30u00jztar.jpg,https://wx3.sinaimg.cn/large/008rwQaFgy1i9ocbxg3jvj30u00jzmye.jpg,https://wx3.sinaimg.cn/large/008rwQaFgy1i9ocbxu0pmj30u00jzq40.jpg,https://wx4.sinaimg.cn/large/008rwQaFgy1i9ocbye1c3j30u00jzq4n.jpg",no
weibo,"                   义炭超话yt#富冈义勇0208生日快乐# yt#富冈义勇# 💙 𝓗𝓪𝓹𝓹𝔂 𝓫𝓲𝓻𝓽𝓱𝓭𝓪𝔂 𝓽𝓸 𝓣𝓸𝓶𝓲𝓸𝓴𝓪 𝓖𝓲𝔂𝓾𝓾💙                 🌊 🌸誕生日おめでとう🎂🌊            🩵🩵富冈义勇0208生日快乐🩵🩵                   ——感谢你的诞生🌸    私とあなたの最初の誕生日を覚えてください，このような完璧な役に出会えて本当にラッキーです！！！！あなたの誕生に感謝します，その時初めて無限城を見て、唯一撮った2枚の写真はあなたの実力ですか？    華晨宇とは一日だけ誕生日が違いますね！！！じゃ、また2月7日の夜12時にします。あなたたち二人のビデオを一緒に送ります！！！（日语可能会有错误，老子手打的） 收起d
            ",,17,"{'repost_count': 0, 'comment_count': 1, 'like_count': 16, 'posting_tool': '义炭超话', 'user_authentication': '普通用户', 'id': 5263050829730471, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/007GrRlxly1i9zy4c04kaj30tt0tx432.jpg', 'retweet_url': ''}",白豫yu,,,,,,,“以爱抵万难” 华晨宇,,2026-02-05 11:56,https://tvax2.sinaimg.cn/crop.30.0.900.900.180/007GrRlxly8i4cevvezqjj30qo0p0769.jpg,https://weibo.com/7040175859/QqseSEPl5,,irrelevant,高市早苗及其政治立场,"The post is a birthday celebration for a fictional character, unrelated to 高市早苗 or her political stance.",irrelevant,,,,,,,"https://wx3.sinaimg.cn/large/007GrRlxly1i9zy4c04kaj30tt0tx432.jpg,https://wx3.sinaimg.cn/large/007GrRlxly1i9zy4cij8ij30u00tuwhz.jpg,https://wx3.sinaimg.cn/large/007GrRlxly1i9zy4czbpxj30u00tzdio.jpg,https://wx1.sinaimg.cn/large/007GrRlxly1i9zy4dm9gzj30u00u7dk0.jpg,https://wx3.sinaimg.cn/large/007GrRlxly1i9zy4efwsuj30u00u7tfi.jpg,https://wx3.sinaimg.cn/large/007GrRlxly1i9zy4evqxnj30u00tx42e.jpg,https://wx2.sinaimg.cn/large/007GrRlxly1i9zy4fdhlhj30u00tzdj5.jpg,https://wx2.sinaimg.cn/large/007GrRlxly1i9zy4g188dj30u00u510c.jpg,https://wx3.sinaimg.cn/large/007GrRlxly1i9zy4gf372j30wq0wqdja.jpg",no
weibo,"                   武元唯衣超话2026.02.05 ig更新先ほど、櫻坂46からの卒業を発表させていただきました2018年にデビューしてから気付けば8年目になっていましたたくさんの人に出逢い、支えられ、まだ少し実感は湧かぬままこんな日を、ついに迎えました今日まで色んなことがあったけれど今が一番楽しくて、心から幸せです。といっても櫻坂46として過ごす最後の桜の季節までまだ時間はありますしみんなと一緒に大きなステージにも立ちます14枚目シングルの活動を終えるまでは全身全霊で、櫻坂46の武元唯衣として生き抜きたいと思っています是非最後まで見守っていただけたら幸いです応援のほど、よろしくお願いいたします！#chukegram# 收起d
            ",,20,"{'repost_count': 4, 'comment_count': 0, 'like_count': 16, 'posting_tool': '武元唯衣超话', 'user_authentication': '普通用户', 'id': 5263079623367512, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/a2350b7fgy1ia01g4cw1aj20xk18rgtb.jpg', 'retweet_url': ''}",别管了我马上起飞,,,,,,,满天星光 满屋月亮,,2026-02-05 13:50,https://tvax1.sinaimg.cn/crop.0.0.306.306.180/a2350b7fly8i3ezkrzp0oj208i08iwes.jpg,https://weibo.com/2721385343/QqsZke82I,,irrelevant,高市早苗及其政治立场,"The post announces a graduation from a music group and expresses positive feelings about the future, with no mention or implication of 高市早苗 or her political stance.",irrelevant,,,,,,,https://wx3.sinaimg.cn/large/a2350b7fgy1ia01g4cw1aj20xk18rgtb.jpg,no
weibo,"                   有时希望时间过得快些让无法与你见面的日子翕忽而过有时又希望时间过得慢些让与你相伴的时光得以永驻就这样不知不觉间与你相识已经600天了あなたの声は殺さなくてもいい私は受け止められるよ大丈夫だからそのままでいてよ支える為に生まれてきたよ私の声は聞こえなくてもいいあなたがそこにいるのなら微笑む明日をそこに咲く花を分かち合えるそんなふうに心に寄り添いたい想说的话已经都在歌里了还请允许我继续陪伴着你吧 收起d
            ",,18,"{'repost_count': 0, 'comment_count': 3, 'like_count': 15, 'posting_tool': '魔女の大熊Android', 'user_authentication': '普通用户', 'id': 5260744985675875, 'retweet_id': None, 'video_url': None, 'image_url': 'https://wx3.sinaimg.cn/large/007YyQmMgy1i9scsl3cqnj30k00nudgo.jpg', 'retweet_url': ''}",John老潘,,,,,,,この彩りの世界、君と共に楽しく生きよう!,,2026-01-30 03:13,https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007YyQmMly8ibr4jqd15gj30u00u0wgx.jpg,https://weibo.com/7307814436/QpufMnOyn,,irrelevant,高市早苗及其政治立场,"No mention or implication of 高市早苗及其政治立场. The post is a personal, poetic message about time and companionship without any political content.",irrelevant,,,,,,,https://wx3.sinaimg.cn/large/007YyQmMgy1i9scsl3cqnj30k00nudgo.jpg,no
